danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.45,0.825,10,-4.066,0,0.372,0.121,0.0,0.109,0.742,82.823,audio_features,53B2XmmjJ9rriW1qciMBeX,spotify:track:53B2XmmjJ9rriW1qciMBeX,https://api.spotify.com/v1/tracks/53B2XmmjJ9rriW1qciMBeX,https://api.spotify.com/v1/audio-analysis/53B2XmmjJ9rriW1qciMBeX,187973,4
0.704,0.784,7,-4.463,0,0.142,0.00283,0.0,0.419,0.656,100.083,audio_features,6dLLEE96JRnX1ngkL77yiA,spotify:track:6dLLEE96JRnX1ngkL77yiA,https://api.spotify.com/v1/tracks/6dLLEE96JRnX1ngkL77yiA,https://api.spotify.com/v1/audio-analysis/6dLLEE96JRnX1ngkL77yiA,186448,4
0.532,0.868,3,-4.23,0,0.0908,0.011,0.0,0.0584,0.529,110.127,audio_features,1z5jOmNswvnzjC5gFLu5Dv,spotify:track:1z5jOmNswvnzjC5gFLu5Dv,https://api.spotify.com/v1/tracks/1z5jOmNswvnzjC5gFLu5Dv,https://api.spotify.com/v1/audio-analysis/1z5jOmNswvnzjC5gFLu5Dv,187958,4
0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-05,0.102,0.392,117.983,audio_features,11KJSRSgaDxqydKYiD2Jew,spotify:track:11KJSRSgaDxqydKYiD2Jew,https://api.spotify.com/v1/tracks/11KJSRSgaDxqydKYiD2Jew,https://api.spotify.com/v1/audio-analysis/11KJSRSgaDxqydKYiD2Jew,263373,4
0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,audio_features,5YHR8wBR5jXfGtP766NiAT,spotify:track:5YHR8wBR5jXfGtP766NiAT,https://api.spotify.com/v1/tracks/5YHR8wBR5jXfGtP766NiAT,https://api.spotify.com/v1/audio-analysis/5YHR8wBR5jXfGtP766NiAT,203105,4
0.479,0.717,7,-5.459,1,0.0605,0.0488,0.000333,0.102,0.253,163.989,audio_features,31L9yLXSj6LpCFupyMV6CR,spotify:track:31L9yLXSj6LpCFupyMV6CR,https://api.spotify.com/v1/tracks/31L9yLXSj6LpCFupyMV6CR,https://api.spotify.com/v1/audio-analysis/31L9yLXSj6LpCFupyMV6CR,405320,4
0.688,0.532,6,-8.361,0,0.0875,0.0356,3.08e-06,0.172,0.565,164.068,audio_features,4JHIOQE4nAtUSfGuzDLjYa,spotify:track:4JHIOQE4nAtUSfGuzDLjYa,https://api.spotify.com/v1/tracks/4JHIOQE4nAtUSfGuzDLjYa,https://api.spotify.com/v1/audio-analysis/4JHIOQE4nAtUSfGuzDLjYa,223079,4
0.773,0.826,4,-4.824,0,0.0691,0.0759,0.0,0.171,0.686,99.912,audio_features,7GkBi3EhjmQ9EwiN1SqJVg,spotify:track:7GkBi3EhjmQ9EwiN1SqJVg,https://api.spotify.com/v1/tracks/7GkBi3EhjmQ9EwiN1SqJVg,https://api.spotify.com/v1/audio-analysis/7GkBi3EhjmQ9EwiN1SqJVg,225224,4
0.754,0.628,8,-6.277,1,0.133,0.0267,9.61e-06,0.0896,0.269,139.859,audio_features,4lABKZwHKC0XfXZya3vC99,spotify:track:4lABKZwHKC0XfXZya3vC99,https://api.spotify.com/v1/tracks/4lABKZwHKC0XfXZya3vC99,https://api.spotify.com/v1/audio-analysis/4lABKZwHKC0XfXZya3vC99,195114,4
0.75,0.82,7,-4.478,1,0.0725,0.0394,0.0,0.298,0.516,111.972,audio_features,6v2WCkpwdq5Y5TyYiNs3cO,spotify:track:6v2WCkpwdq5Y5TyYiNs3cO,https://api.spotify.com/v1/tracks/6v2WCkpwdq5Y5TyYiNs3cO,https://api.spotify.com/v1/audio-analysis/6v2WCkpwdq5Y5TyYiNs3cO,210091,4
0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,audio_features,46NBoIAHrmR7qcUGCIFEjR,spotify:track:46NBoIAHrmR7qcUGCIFEjR,https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR,https://api.spotify.com/v1/audio-analysis/46NBoIAHrmR7qcUGCIFEjR,207273,4
0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,audio_features,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034,4
0.601,0.794,7,-4.95,1,0.0281,0.0836,7.44e-06,0.0564,0.668,123.747,audio_features,26bqkV4bV12BKHnuUIGLII,spotify:track:26bqkV4bV12BKHnuUIGLII,https://api.spotify.com/v1/tracks/26bqkV4bV12BKHnuUIGLII,https://api.spotify.com/v1/audio-analysis/26bqkV4bV12BKHnuUIGLII,166173,4
0.742,0.824,1,-5.53,0,0.209,0.0052,0.0,0.101,0.499,125.125,audio_features,4I1W14F8MQabohN3FPm1TS,spotify:track:4I1W14F8MQabohN3FPm1TS,https://api.spotify.com/v1/tracks/4I1W14F8MQabohN3FPm1TS,https://api.spotify.com/v1/audio-analysis/4I1W14F8MQabohN3FPm1TS,207399,4
0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,audio_features,1cjiLJacTKtJbdCtMk1XeV,spotify:track:1cjiLJacTKtJbdCtMk1XeV,https://api.spotify.com/v1/tracks/1cjiLJacTKtJbdCtMk1XeV,https://api.spotify.com/v1/audio-analysis/1cjiLJacTKtJbdCtMk1XeV,302000,4
0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4
0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,audio_features,4AOpEhqA7zHxQjkHmRrAp7,spotify:track:4AOpEhqA7zHxQjkHmRrAp7,https://api.spotify.com/v1/tracks/4AOpEhqA7zHxQjkHmRrAp7,https://api.spotify.com/v1/audio-analysis/4AOpEhqA7zHxQjkHmRrAp7,195561,4
0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4
0.689,0.886,11,-4.266,1,0.0424,0.0228,0.0,0.275,0.936,142.017,audio_features,3ZDqEhR3yfrcnOWi0g5YGD,spotify:track:3ZDqEhR3yfrcnOWi0g5YGD,https://api.spotify.com/v1/tracks/3ZDqEhR3yfrcnOWi0g5YGD,https://api.spotify.com/v1/audio-analysis/3ZDqEhR3yfrcnOWi0g5YGD,205027,4
0.667,0.799,0,-5.366,0,0.0728,0.061,1.27e-05,0.106,0.475,139.988,audio_features,0lQhmX2ndXzm4cpMGMYMqT,spotify:track:0lQhmX2ndXzm4cpMGMYMqT,https://api.spotify.com/v1/tracks/0lQhmX2ndXzm4cpMGMYMqT,https://api.spotify.com/v1/audio-analysis/0lQhmX2ndXzm4cpMGMYMqT,205671,4
0.679,0.734,10,-5.542,0,0.444,0.0241,1.65e-06,0.369,0.245,145.028,audio_features,46THN9jjPWhSqFUu6YsBhv,spotify:track:46THN9jjPWhSqFUu6YsBhv,https://api.spotify.com/v1/tracks/46THN9jjPWhSqFUu6YsBhv,https://api.spotify.com/v1/audio-analysis/46THN9jjPWhSqFUu6YsBhv,247867,4
0.632,0.701,7,-5.921,1,0.146,0.0114,0.0,0.108,0.497,162.958,audio_features,7K5dzhGda2vRTaAWYI3hrb,spotify:track:7K5dzhGda2vRTaAWYI3hrb,https://api.spotify.com/v1/tracks/7K5dzhGda2vRTaAWYI3hrb,https://api.spotify.com/v1/audio-analysis/7K5dzhGda2vRTaAWYI3hrb,215414,4
0.648,0.693,4,-8.301,1,0.286,0.205,0.0,0.135,0.781,175.933,audio_features,0zpIIj4ibvMHLelA3ttsIx,spotify:track:0zpIIj4ibvMHLelA3ttsIx,https://api.spotify.com/v1/tracks/0zpIIj4ibvMHLelA3ttsIx,https://api.spotify.com/v1/audio-analysis/0zpIIj4ibvMHLelA3ttsIx,225222,4
0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,audio_features,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/tracks/1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3,173987,4
0.471,0.802,1,-3.599,0,0.27,0.0125,1.45e-06,0.702,0.653,88.615,audio_features,3ge54HUrk1ht3EX5SMhIzZ,spotify:track:3ge54HUrk1ht3EX5SMhIzZ,https://api.spotify.com/v1/tracks/3ge54HUrk1ht3EX5SMhIzZ,https://api.spotify.com/v1/audio-analysis/3ge54HUrk1ht3EX5SMhIzZ,213507,4
0.742,0.919,8,-2.562,1,0.0316,0.285,0.0106,0.365,0.556,99.999,audio_features,7ahL72unXGMjNPHK1cSy85,spotify:track:7ahL72unXGMjNPHK1cSy85,https://api.spotify.com/v1/tracks/7ahL72unXGMjNPHK1cSy85,https://api.spotify.com/v1/audio-analysis/7ahL72unXGMjNPHK1cSy85,207600,4
0.55,0.689,3,-7.76,0,0.094,0.0498,0.0,0.207,0.408,99.904,audio_features,6DsFZITJMPnh8z5XewfVmL,spotify:track:6DsFZITJMPnh8z5XewfVmL,https://api.spotify.com/v1/tracks/6DsFZITJMPnh8z5XewfVmL,https://api.spotify.com/v1/audio-analysis/6DsFZITJMPnh8z5XewfVmL,224487,4
0.505,0.741,8,-6.316,1,0.0354,0.213,8.26e-06,0.0787,0.239,91.025,audio_features,4GylZDT7adqIfVoPHyFb5X,spotify:track:4GylZDT7adqIfVoPHyFb5X,https://api.spotify.com/v1/tracks/4GylZDT7adqIfVoPHyFb5X,https://api.spotify.com/v1/audio-analysis/4GylZDT7adqIfVoPHyFb5X,242093,4
0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,audio_features,0rHVd8h0cFwgLgPFem6S60,spotify:track:0rHVd8h0cFwgLgPFem6S60,https://api.spotify.com/v1/tracks/0rHVd8h0cFwgLgPFem6S60,https://api.spotify.com/v1/audio-analysis/0rHVd8h0cFwgLgPFem6S60,196000,4
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4
0.774,0.607,5,-5.668,1,0.0476,0.146,0.0,0.103,0.174,103.003,audio_features,7bjbgwhh0OVk0skAVOpP47,spotify:track:7bjbgwhh0OVk0skAVOpP47,https://api.spotify.com/v1/tracks/7bjbgwhh0OVk0skAVOpP47,https://api.spotify.com/v1/audio-analysis/7bjbgwhh0OVk0skAVOpP47,192123,4
0.53,0.65,11,-6.251,0,0.03,0.0461,0.0,0.0974,0.316,123.972,audio_features,0aHOXu219Z4MqEKwiKsddl,spotify:track:0aHOXu219Z4MqEKwiKsddl,https://api.spotify.com/v1/tracks/0aHOXu219Z4MqEKwiKsddl,https://api.spotify.com/v1/audio-analysis/0aHOXu219Z4MqEKwiKsddl,255960,4
0.677,0.604,7,-5.32,1,0.0385,0.0612,0.0,0.353,0.297,134.052,audio_features,2h1IPjP471JJRSShTHRUhi,spotify:track:2h1IPjP471JJRSShTHRUhi,https://api.spotify.com/v1/tracks/2h1IPjP471JJRSShTHRUhi,https://api.spotify.com/v1/audio-analysis/2h1IPjP471JJRSShTHRUhi,235947,3
0.7,0.571,6,-6.575,0,0.0408,0.16,8.77e-05,0.111,0.381,128.046,audio_features,3jpViAo0HZOdT7Flyfne6j,spotify:track:3jpViAo0HZOdT7Flyfne6j,https://api.spotify.com/v1/tracks/3jpViAo0HZOdT7Flyfne6j,https://api.spotify.com/v1/audio-analysis/3jpViAo0HZOdT7Flyfne6j,215625,4
0.669,0.183,7,-10.527,1,0.0417,0.726,0.0,0.117,0.412,120.213,audio_features,3mQrxkMfh6zQyqtL2S1QCz,spotify:track:3mQrxkMfh6zQyqtL2S1QCz,https://api.spotify.com/v1/tracks/3mQrxkMfh6zQyqtL2S1QCz,https://api.spotify.com/v1/audio-analysis/3mQrxkMfh6zQyqtL2S1QCz,156804,4
0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42,audio_features,4tRLfSHpbjlIjV97RPWr9Y,spotify:track:4tRLfSHpbjlIjV97RPWr9Y,https://api.spotify.com/v1/tracks/4tRLfSHpbjlIjV97RPWr9Y,https://api.spotify.com/v1/audio-analysis/4tRLfSHpbjlIjV97RPWr9Y,228361,4
0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
0.822,0.733,2,-4.304,0,0.0495,0.0434,0.0,0.238,0.595,107.02,audio_features,5mMRgTxoeBjEAZdBjPGvaC,spotify:track:5mMRgTxoeBjEAZdBjPGvaC,https://api.spotify.com/v1/tracks/5mMRgTxoeBjEAZdBjPGvaC,https://api.spotify.com/v1/audio-analysis/5mMRgTxoeBjEAZdBjPGvaC,211781,4
0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,audio_features,6TaqooOXAEcijL6G1AWS2K,spotify:track:6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/audio-analysis/6TaqooOXAEcijL6G1AWS2K,229747,4
0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,211667,4
0.774,0.765,4,-5.503,0,0.0517,0.156,0.0,0.0523,0.908,119.018,audio_features,2Aa1wE8ofs2tu59TOQrZKW,spotify:track:2Aa1wE8ofs2tu59TOQrZKW,https://api.spotify.com/v1/tracks/2Aa1wE8ofs2tu59TOQrZKW,https://api.spotify.com/v1/audio-analysis/2Aa1wE8ofs2tu59TOQrZKW,218440,4
0.452,0.484,9,-8.72,1,0.0468,0.541,0.0,0.108,0.254,145.814,audio_features,5JzpyVGEXe87V15jPg883K,spotify:track:5JzpyVGEXe87V15jPg883K,https://api.spotify.com/v1/tracks/5JzpyVGEXe87V15jPg883K,https://api.spotify.com/v1/audio-analysis/5JzpyVGEXe87V15jPg883K,246185,4
0.734,0.847,11,-3.713,0,0.0346,0.355,0.000144,0.154,0.673,104.013,audio_features,16NOHRm0OEjmg55OZAxVmV,spotify:track:16NOHRm0OEjmg55OZAxVmV,https://api.spotify.com/v1/tracks/16NOHRm0OEjmg55OZAxVmV,https://api.spotify.com/v1/audio-analysis/16NOHRm0OEjmg55OZAxVmV,209425,4
0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048,audio_features,0k93MXOj0kSXo84SvSDeUz,spotify:track:0k93MXOj0kSXo84SvSDeUz,https://api.spotify.com/v1/tracks/0k93MXOj0kSXo84SvSDeUz,https://api.spotify.com/v1/audio-analysis/0k93MXOj0kSXo84SvSDeUz,206320,4
0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,audio_features,3CJvmtWw2bJsudbAC5uCQk,spotify:track:3CJvmtWw2bJsudbAC5uCQk,https://api.spotify.com/v1/tracks/3CJvmtWw2bJsudbAC5uCQk,https://api.spotify.com/v1/audio-analysis/3CJvmtWw2bJsudbAC5uCQk,200680,4
0.878,0.699,1,-6.503,1,0.063,0.0466,0.00855,0.11,0.506,119.98,audio_features,3Yh5NDwxXHRXcVBPAcEV03,spotify:track:3Yh5NDwxXHRXcVBPAcEV03,https://api.spotify.com/v1/tracks/3Yh5NDwxXHRXcVBPAcEV03,https://api.spotify.com/v1/audio-analysis/3Yh5NDwxXHRXcVBPAcEV03,146000,4
0.546,0.894,8,-3.56,1,0.0898,0.459,0.000106,0.322,0.387,125.031,audio_features,68vezH3cT6dVOABipmGZ9R,spotify:track:68vezH3cT6dVOABipmGZ9R,https://api.spotify.com/v1/tracks/68vezH3cT6dVOABipmGZ9R,https://api.spotify.com/v1/audio-analysis/68vezH3cT6dVOABipmGZ9R,205440,4
0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,14WWzenpaEgQZlqPq2nk4v,spotify:track:14WWzenpaEgQZlqPq2nk4v,https://api.spotify.com/v1/tracks/14WWzenpaEgQZlqPq2nk4v,https://api.spotify.com/v1/audio-analysis/14WWzenpaEgQZlqPq2nk4v,219320,4
0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,audio_features,3RiPr603aXAoi4GHyXx0uy,spotify:track:3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,258267,4
0.545,0.798,9,-5.815,0,0.0734,0.204,0.000269,0.105,0.819,200.002,audio_features,4Vy2kx4whJpq6ymOMaalNH,spotify:track:4Vy2kx4whJpq6ymOMaalNH,https://api.spotify.com/v1/tracks/4Vy2kx4whJpq6ymOMaalNH,https://api.spotify.com/v1/audio-analysis/4Vy2kx4whJpq6ymOMaalNH,159600,4
0.649,0.258,1,-13.442,1,0.0363,0.74,0.0,0.0799,0.372,90.937,audio_features,4qE36yuwYbHnsPzlwhrO3M,spotify:track:4qE36yuwYbHnsPzlwhrO3M,https://api.spotify.com/v1/tracks/4qE36yuwYbHnsPzlwhrO3M,https://api.spotify.com/v1/audio-analysis/4qE36yuwYbHnsPzlwhrO3M,189053,4
0.588,0.702,11,-4.271,1,0.0496,0.104,0.0,0.089,0.429,124.909,audio_features,0IKK48xF4eEdfofyaeKWWO,spotify:track:0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/tracks/0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/audio-analysis/0IKK48xF4eEdfofyaeKWWO,203686,4
0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,audio_features,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467,4
0.513,0.575,11,-6.439,0,0.0763,0.596,8.88e-06,0.376,0.415,83.709,audio_features,4z9twozv9BF5epQdI83pd9,spotify:track:4z9twozv9BF5epQdI83pd9,https://api.spotify.com/v1/tracks/4z9twozv9BF5epQdI83pd9,https://api.spotify.com/v1/audio-analysis/4z9twozv9BF5epQdI83pd9,213800,4
0.52,0.276,2,-7.617,1,0.0332,0.923,8.7e-05,0.0967,0.238,123.84,audio_features,6n0jiMQY7xb3qgfF1QPkUm,spotify:track:6n0jiMQY7xb3qgfF1QPkUm,https://api.spotify.com/v1/tracks/6n0jiMQY7xb3qgfF1QPkUm,https://api.spotify.com/v1/audio-analysis/6n0jiMQY7xb3qgfF1QPkUm,204000,4
0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,audio_features,1ixphys4A3NEXp6MDScfih,spotify:track:1ixphys4A3NEXp6MDScfih,https://api.spotify.com/v1/tracks/1ixphys4A3NEXp6MDScfih,https://api.spotify.com/v1/audio-analysis/1ixphys4A3NEXp6MDScfih,202915,4
0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,audio_features,3vv9phIu6Y1vX3jcqaGz5Z,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,226739,4
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
0.658,0.814,1,-6.157,0,0.0493,0.0398,0.0,0.114,0.316,109.004,audio_features,6Wytqpe4mfmyeT8s1xbczG,spotify:track:6Wytqpe4mfmyeT8s1xbczG,https://api.spotify.com/v1/tracks/6Wytqpe4mfmyeT8s1xbczG,https://api.spotify.com/v1/audio-analysis/6Wytqpe4mfmyeT8s1xbczG,227423,4
0.752,0.571,10,-6.929,0,0.212,0.0224,0.0,0.108,0.568,125.209,audio_features,1VUBnozAZ9KRY9mYzaSWM1,spotify:track:1VUBnozAZ9KRY9mYzaSWM1,https://api.spotify.com/v1/tracks/1VUBnozAZ9KRY9mYzaSWM1,https://api.spotify.com/v1/audio-analysis/1VUBnozAZ9KRY9mYzaSWM1,286074,3
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,1brwdYwjltrJo7WHpIvbYt,spotify:track:1brwdYwjltrJo7WHpIvbYt,https://api.spotify.com/v1/tracks/1brwdYwjltrJo7WHpIvbYt,https://api.spotify.com/v1/audio-analysis/1brwdYwjltrJo7WHpIvbYt,212627,4
0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,audio_features,53Y0kdCa1CZ9gRqEuknfwy,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,https://api.spotify.com/v1/tracks/53Y0kdCa1CZ9gRqEuknfwy,https://api.spotify.com/v1/audio-analysis/53Y0kdCa1CZ9gRqEuknfwy,193333,4
0.677,0.845,4,-5.246,0,0.0309,0.187,7.32e-05,0.08,0.406,105.006,audio_features,1S1dzr9AXoLOSGE0fBtSmB,spotify:track:1S1dzr9AXoLOSGE0fBtSmB,https://api.spotify.com/v1/tracks/1S1dzr9AXoLOSGE0fBtSmB,https://api.spotify.com/v1/audio-analysis/1S1dzr9AXoLOSGE0fBtSmB,169164,4
0.613,0.391,0,-10.749,1,0.0385,0.532,2.63e-05,0.109,0.218,123.985,audio_features,3KS09EvUKTtPgTHbBBsLCw,spotify:track:3KS09EvUKTtPgTHbBBsLCw,https://api.spotify.com/v1/tracks/3KS09EvUKTtPgTHbBBsLCw,https://api.spotify.com/v1/audio-analysis/3KS09EvUKTtPgTHbBBsLCw,255493,4
0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,audio_features,2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,225053,3
0.459,0.587,9,-6.983,1,0.0785,0.453,0.0,0.307,0.581,113.901,audio_features,6OZh916QF8XNunWaP97WEZ,spotify:track:6OZh916QF8XNunWaP97WEZ,https://api.spotify.com/v1/tracks/6OZh916QF8XNunWaP97WEZ,https://api.spotify.com/v1/audio-analysis/6OZh916QF8XNunWaP97WEZ,212424,4
0.728,0.892,4,-5.172,1,0.126,0.0144,0.0,0.469,0.826,117.976,audio_features,2lqgZDZnlXmVZgToWuoC0l,spotify:track:2lqgZDZnlXmVZgToWuoC0l,https://api.spotify.com/v1/tracks/2lqgZDZnlXmVZgToWuoC0l,https://api.spotify.com/v1/audio-analysis/2lqgZDZnlXmVZgToWuoC0l,236440,4
0.657,0.769,9,-4.591,0,0.115,0.123,0.0,0.245,0.712,113.966,audio_features,7crplFzt7spG80NCbpmuCp,spotify:track:7crplFzt7spG80NCbpmuCp,https://api.spotify.com/v1/tracks/7crplFzt7spG80NCbpmuCp,https://api.spotify.com/v1/audio-analysis/7crplFzt7spG80NCbpmuCp,223827,4
0.377,0.595,3,-5.936,1,0.0489,0.303,0.0,0.095,0.264,144.464,audio_features,7ilS0BPWS8ek2P2GaxH3cP,spotify:track:7ilS0BPWS8ek2P2GaxH3cP,https://api.spotify.com/v1/tracks/7ilS0BPWS8ek2P2GaxH3cP,https://api.spotify.com/v1/audio-analysis/7ilS0BPWS8ek2P2GaxH3cP,290900,4
0.683,0.91,10,-1.231,1,0.0515,0.0553,4.78e-06,0.336,0.674,124.977,audio_features,5M0zgPoLYsbELihb9DMVSi,spotify:track:5M0zgPoLYsbELihb9DMVSi,https://api.spotify.com/v1/tracks/5M0zgPoLYsbELihb9DMVSi,https://api.spotify.com/v1/audio-analysis/5M0zgPoLYsbELihb9DMVSi,202149,4
0.634,0.885,11,-4.702,0,0.304,0.0122,0.0,0.193,0.327,127.064,audio_features,6O8I0ffpEtyMQmMYo0bj4N,spotify:track:6O8I0ffpEtyMQmMYo0bj4N,https://api.spotify.com/v1/tracks/6O8I0ffpEtyMQmMYo0bj4N,https://api.spotify.com/v1/audio-analysis/6O8I0ffpEtyMQmMYo0bj4N,223333,4
0.66,0.695,9,-6.896,0,0.029,0.0466,0.145,0.0854,0.506,129.972,audio_features,3Vn9oCZbdI1EMO7jxdz2Rc,spotify:track:3Vn9oCZbdI1EMO7jxdz2Rc,https://api.spotify.com/v1/tracks/3Vn9oCZbdI1EMO7jxdz2Rc,https://api.spotify.com/v1/audio-analysis/3Vn9oCZbdI1EMO7jxdz2Rc,382387,4
0.836,0.499,1,-9.882,0,0.0479,0.512,0.000991,0.111,0.109,105.012,audio_features,3NNqqioprPCnYcVtDn3wvS,spotify:track:3NNqqioprPCnYcVtDn3wvS,https://api.spotify.com/v1/tracks/3NNqqioprPCnYcVtDn3wvS,https://api.spotify.com/v1/audio-analysis/3NNqqioprPCnYcVtDn3wvS,196199,4
0.48,0.682,7,-4.94,1,0.13,0.0696,0.0,0.0463,0.506,167.939,audio_features,7fPHfBCyKE3aVCBjE4DAvl,spotify:track:7fPHfBCyKE3aVCBjE4DAvl,https://api.spotify.com/v1/tracks/7fPHfBCyKE3aVCBjE4DAvl,https://api.spotify.com/v1/audio-analysis/7fPHfBCyKE3aVCBjE4DAvl,235653,3
0.805,0.798,9,-4.395,1,0.114,0.227,0.0,0.0649,0.693,120.009,audio_features,6fM8nxYwUYzjOCJCp8Uy5F,spotify:track:6fM8nxYwUYzjOCJCp8Uy5F,https://api.spotify.com/v1/tracks/6fM8nxYwUYzjOCJCp8Uy5F,https://api.spotify.com/v1/audio-analysis/6fM8nxYwUYzjOCJCp8Uy5F,210195,4
